# group  group_size  exttype  extval  t  delta  Q_T  file
BI  120  angle  0.23881  50  0.821020890175779838  24.2765135993  qcoGBIN0T50exttypeangleextval0.23881f1s0v0.0.0.txt
BI  120  angle  0.23913  50  0.820557309518748834  24.2071843823  qcoGBIN0T50exttypeangleextval0.23913f1s0v0.0.0.txt
BI  120  angle  0.23944  50  0.820119381803889769  24.1420186545  qcoGBIN0T50exttypeangleextval0.23944f1s0v0.0.0.txt
BI  120  angle  0.23958  50  0.819909381798556991  24.1108816755  qcoGBIN0T50exttypeangleextval0.23958f1s0v0.0.0.txt
BI  120  angle  0.24  50  0.819312418280941257  24.0227629729  qcoGBIN0T50exttypeangleextval0.24f1s0v0.0.0.txt
BI  120  angle  0.24051  50  0.818585873579663170  23.9162961547  qcoGBIN0T50exttypeangleextval0.24051f1s0v0.0.0.txt
BI  120  angle  0.24074  50  0.818249094382033526  23.8672326783  qcoGBIN0T50exttypeangleextval0.24074f1s0v0.0.0.txt
BI  120  angle  0.24096  50  0.817928301228763477  23.8206662813  qcoGBIN0T50exttypeangleextval0.24096f1s0v0.0.0.txt
BI  120  angle  0.24138  50  0.817330327948754820  23.7342993227  qcoGBIN0T50exttypeangleextval0.24138f1s0v0.0.0.txt
BI  120  angle  0.24176  50  0.816784204762251331  23.6559119323  qcoGBIN0T50exttypeangleextval0.24176f1s0v0.0.0.txt
BI  120  angle  0.24194  50  0.816528524819413737  23.6193728755  qcoGBIN0T50exttypeangleextval0.24194f1s0v0.0.0.txt
BI  120  angle  0.24211  50  0.816283469860726307  23.5844473186  qcoGBIN0T50exttypeangleextval0.24211f1s0v0.0.0.txt
BI  120  angle  0.24242  50  0.815822692070047761  23.5190273752  qcoGBIN0T50exttypeangleextval0.24242f1s0v0.0.0.txt
BI  120  angle  0.24286  50  0.815196575884927555  23.4306539708  qcoGBIN0T50exttypeangleextval0.24286f1s0v0.0.0.txt
BI  120  angle  0.24324  50  0.814637395969683320  23.3522310592  qcoGBIN0T50exttypeangleextval0.24324f1s0v0.0.0.txt
BI  120  angle  0.24359  50  0.814134964895877444  23.2821678756  qcoGBIN0T50exttypeangleextval0.24359f1s0v0.0.0.txt
BI  120  angle  0.2439  50  0.813681062400524402  23.2191955395  qcoGBIN0T50exttypeangleextval0.2439f1s0v0.0.0.txt
BI  120  angle  0.24419  50  0.813268982505331417  23.1622895695  qcoGBIN0T50exttypeangleextval0.24419f1s0v0.0.0.txt
BI  120  angle  0.24444  50  0.812893200225769275  23.1106137502  qcoGBIN0T50exttypeangleextval0.24444f1s0v0.0.0.txt
BI  120  angle  0.24468  50  0.812549122585286998  23.0634787898  qcoGBIN0T50exttypeangleextval0.24468f1s0v0.0.0.txt
BI  120  angle  0.2449  50  0.812232900065152363  23.0203114126  qcoGBIN0T50exttypeangleextval0.2449f1s0v0.0.0.txt
BI  120  angle  0.24528  50  0.811671504696219848  22.9440313111  qcoGBIN0T50exttypeangleextval0.24528f1s0v0.0.0.txt
BI  120  angle  0.24561  50  0.811188342112300842  22.8787428947  qcoGBIN0T50exttypeangleextval0.24561f1s0v0.0.0.txt
BI  120  angle  0.2459  50  0.810768125542928764  22.8222301779  qcoGBIN0T50exttypeangleextval0.2459f1s0v0.0.0.txt
BI  120  angle  0.24615  50  0.810399307162747773  22.7728353090  qcoGBIN0T50exttypeangleextval0.24615f1s0v0.0.0.txt
BI  120  angle  0.24638  50  0.810073000903266505  22.7292932670  qcoGBIN0T50exttypeangleextval0.24638f1s0v0.0.0.txt
BI  120  angle  0.24658  50  0.809782257361975066  22.6906220213  qcoGBIN0T50exttypeangleextval0.24658f1s0v0.0.0.txt
BI  120  angle  0.24675  50  0.809521563481270801  22.6560475930  qcoGBIN0T50exttypeangleextval0.24675f1s0v0.0.0.txt
BI  120  angle  0.24691  50  0.809286489705266621  22.6249517312  qcoGBIN0T50exttypeangleextval0.24691f1s0v0.0.0.txt
BI  120  angle  0.24706  50  0.809073436274501567  22.5968346235  qcoGBIN0T50exttypeangleextval0.24706f1s0v0.0.0.txt
BI  120  angle  0.24719  50  0.808879447616253855  22.5712878313  qcoGBIN0T50exttypeangleextval0.24719f1s0v0.0.0.txt
BI  120  angle  0.24731  50  0.808702074420813766  22.5479743225  qcoGBIN0T50exttypeangleextval0.24731f1s0v0.0.0.txt
BI  120  angle  0.24742  50  0.808539269697886476  22.5266135201  qcoGBIN0T50exttypeangleextval0.24742f1s0v0.0.0.txt
BI  120  angle  0.25  50  0.804737854124366159  22.0379320372  qcoGBIN0T50exttypeangleextval0.25f1s0v0.0.0.txt
BI  120  angle  0.25253  50  0.800983258470881587  21.5735156160  qcoGBIN0T50exttypeangleextval0.25253f1s0v0.0.0.txt
