[2] [4] [6] [8] [10] [12] [14] [16] [18] [20] [22] [24] [26] [28] [30] [32] [34] [36] [38] [40] [42] [44] [46] [48] [50] [52] [54] [56] [58] [60] [62] [64] [66] [68] [70] [72] [74] [76] [78] [80] [82] [84] [86] [88] [90] [92] [94] [96] [98] [100] 
0.13650393576480263 0.4439263304499128 0.36668273298481535 0.34171841291808897 0.46922994439749277 0.44137902732185064 0.5828960879723993 0.3601586329155441 0.5364549129816137 0.5427520988072913 0.5084875423535519 0.5123965716818886 0.45995929671661934 0.6430963611144449 0.6199838773546088 0.4866472790471797 0.49389016600566055 0.5725475505961902 0.5266820090066737 0.5674601112033328 0.5158313411406309 0.6151584576054315 0.5043239037258167 0.6806670453921543 0.5251802672271602 0.5240439000989014 0.5685983945695713 0.6438570312173693 0.58393668205258 0.5481550099348355 0.5059351501295154 0.5415964924108441 0.5483230284285384 0.5464441106880039 0.5771200166151617 0.613063366782927 0.5690190515796368 0.5395475032378817 0.5817882537966849 0.5267058073418865 0.5511394079671298 0.5970672232634014 0.514787860201351 0.5664103824471319 0.551332629257663 0.5944184190894977 0.5390583696286314 0.5488542738405409 0.5446506038279766 0.6101779836355452 
0.31682941078983007 0.35765949967782623 0.2938034197971075 0.24764298293838558 0.5258937141973915 0.5789301300714025 0.42529705662830936 0.4380519131559026 0.4556102593836404 0.43084374369935824 0.5238776367490529 0.5065897191103654 0.4893679553491456 0.4096399754608682 0.5044516527310099 0.4875032510518856 0.5051149116578952 0.49764754717340315 0.4999906452275213 0.5367685675314704 0.5635769978720738 0.4728965227810664 0.4715917427691546 0.5215777294414979 0.49587997412462814 0.5104431907642969 0.5546917051362925 0.5646839124865349 0.481357121803976 0.5235269900339552 0.460054712154348 0.5479626780264161 0.5348892183763552 0.4872855521109911 0.5224787511373881 0.546459721884389 0.5053311769444515 0.5830439769184672 0.5411758883806301 0.5083901680635646 0.5055706829623701 0.48257730074675537 0.5558264790087603 0.5626250305713061 0.5182551153371736 0.5059834943244381 0.5130141174078912 0.5654668115342268 0.5086252971080655 0.530144844806016 
0.23418039536188373 0.16830976320827287 0.5035903184480842 0.2880479116911989 0.5657086266747111 0.6778944493520656 0.5669562822820654 0.4583976992704524 0.38368469866973365 0.5672584414796616 0.516689539138339 0.44343993628260764 0.5676603465850547 0.516767038154337 0.4564899197175394 0.49277726138484923 0.5689189535884746 0.49240052588738853 0.47425846290473156 0.5341390353458216 0.47223018090763935 0.6033279747236795 0.5053867389201803 0.4798616529289581 0.46778544037745967 0.512545720871437 0.4716750722948164 0.5016898704440725 0.49976694899043683 0.4995256398215648 0.5012601310414461 0.4997127379459736 0.5343175653967526 0.560017505465921 0.48937225000264967 0.5403386255356807 0.5088833724649847 0.4715627576601247 0.5183436863957095 0.5148069635956138 0.5356149636299826 0.501498690310468 0.5012646001245897 0.5474477469858796 0.5246572823817615 0.5194764140473286 0.5608465403535754 0.4903514177725481 0.5649875990374159 0.5266908526025916 
0.3083798078160345 0.6218970781698397 0.37067037762079635 0.30044214414142306 0.342449288607396 0.7221371918623273 0.5244378124156566 0.6205674083304507 0.498483806815537 0.38966122071285786 0.5417276824918479 0.47098485719315475 0.4689022722664129 0.40715440637792677 0.596167925536129 0.5270420171002902 0.5987494760252574 0.5239400580445707 0.4769860092643417 0.4887576599998133 0.4929109337625111 0.548346920054117 0.5592767397114509 0.535386870754368 0.5247035626896089 0.5487977886509512 0.5685964051203853 0.5286890647718262 0.5449234949789897 0.55088275403689 0.5169631303666726 0.5652494182462929 0.5383583694849071 0.5523095898635626 0.5636181263087092 0.5836917186033826 0.545004378555378 0.6112976955325641 0.5564483853520761 0.5333863263481364 0.570455460245074 0.5452573825283833 0.5772408679313978 0.5339291495218046 0.5442923705220598 0.5196027284942353 0.5162576243504844 0.5403472690054598 0.5088499234836699 0.5469372196632187 
0.3113278852150838 0.313844948485289 0.43182961137549725 0.399497669221625 0.3846116519200311 0.36322910768863376 0.5883478442711171 0.5310687650959223 0.5771876868921397 0.4216023014827143 0.4871176774914962 0.4174230942990315 0.42345212982149083 0.5247208669616632 0.5414151936483723 0.4426267652881633 0.47070194073235033 0.49692052695212846 0.5334440085788222 0.4837130897450971 0.49018603258283044 0.55061936128487 0.4511662677410743 0.4928704541432942 0.5274953696542465 0.5293809654212572 0.4765469808857126 0.5245715077269568 0.5299734923866891 0.5067315750819096 0.49655267213011267 0.5067630997630623 0.49902555722985825 0.581268910277713 0.49739782747358047 0.5385804319334393 0.5251980410874714 0.5212557403680466 0.5111127066425762 0.5067686624037289 0.5597582055427903 0.533775597436291 0.5247544473251986 0.5234089699192956 0.5344649906191666 0.5248352552854618 0.532857392419072 0.5495301999904855 0.5203306342395491 0.5558648743979359 
0.13808136822396744 0.30302713196652453 0.45280636068930263 0.3500521756886407 0.5681460134479376 0.36826722034242 0.5117310196942746 0.5116155210839365 0.5593884753673525 0.47026252153159603 0.41562347019693024 0.6093862001353914 0.47747957882234365 0.4487824521438816 0.48394484985385605 0.5047299379133965 0.5422852463853677 0.4327842302462757 0.485312222545878 0.5259717755407993 0.45162076045367827 0.46006876196608393 0.48773331998099434 0.5177442635973974 0.48433664864790343 0.5366160248792827 0.5147929580022075 0.5100299063056988 0.4877388966921203 0.4756926036293111 0.501373254064045 0.5230892332520798 0.5124865398383881 0.5074395468110965 0.5222447912115985 0.5076608918529542 0.5563262854176547 0.5102526181321317 0.5542170591117641 0.5121301464576042 0.5519648823088357 0.5338280488785679 0.5244099059398688 0.5615618237845965 0.5077026295466672 0.532913701549159 0.5270888580532073 0.5300254804320733 0.5115532441402143 0.5354690468418145 
0.16678531454170026 0.2653264018510922 0.4101283569574249 0.3988827388475227 0.43921288227460065 0.4914523522468399 0.39988037797312087 0.50515041211804 0.4609011022573647 0.48573452322885824 0.4865904763795558 0.5009224396972642 0.5164713396786353 0.4906101212933501 0.506722422909776 0.4867180522957891 0.5071097563234908 0.631116647100197 0.5127127630909696 0.46150278410084217 0.4961903748365343 0.5213677084611418 0.541709722274196 0.520356881224769 0.5133957548956367 0.5395116097594755 0.537601635181636 0.5067044488648135 0.5065493323888087 0.5096192817939209 0.5772865308091513 0.5441223328047962 0.5166940759902282 0.5199628081638007 0.5268741731318441 0.5248770420575798 0.4871035183531052 0.4823172735511183 0.5249090830962885 0.5263849029454306 0.5127772322878147 0.5862828004487097 0.5171661178469957 0.5240858897420929 0.5491493511142445 0.5223170273162095 0.5612741850855901 0.5503907997595113 0.5467617276765614 0.5191382209567579 
0.32930171484332343 0.4892322451269151 0.5888285627178697 0.44441737113792956 0.3266360721412703 0.3660665719608424 0.28139502128552446 0.37663312641637614 0.5372115277152205 0.44744095172804405 0.584131705761068 0.6853900425505293 0.5426673417172769 0.49820232946823184 0.4867996648379131 0.4799970683037799 0.4403990551712419 0.5199811655127653 0.505635481644323 0.49476087344534486 0.5550302114457236 0.527249294330032 0.540189270529979 0.48885805640832547 0.4947033682391909 0.46435504362469116 0.449497849754838 0.5111032841518207 0.5531436365070004 0.5315737568799777 0.5444981631749383 0.5170158073859739 0.4970262965328073 0.5268999844467674 0.5231018895638047 0.49811344566033966 0.4824588080962848 0.5219497346184326 0.5303995563598525 0.5571543879440376 0.5306749808402147 0.5212203192154108 0.5196742769041215 0.5042184034849998 0.5055393756922204 0.5123469294814466 0.49039861677117996 0.5440969961040392 0.5142860027596065 0.5153195481175995 
0.33323711241460074 0.5552772915857578 0.7779095022821616 0.7025697456335248 0.7168199664311515 0.760800674616322 0.7879132685287766 0.8197188063335761 0.7009731104279785 0.8571644799027223 0.8050973492408399 0.8179737301182991 0.7912636229528887 0.8051249292596431 0.7722740057684782 0.802783849577404 0.8199611106450206 0.8182397626332683 0.8395105854138079 0.8022836808489838 0.7764877374448882 0.8478774146715816 0.8108460819688122 0.8171532486816713 0.8226908391397983 0.8533529779799813 0.8018654760390199 0.8021421965915904 0.8222668265216241 0.7805095219672604 0.8024124471900455 0.8233558023630762 0.8612444568677217 0.8249838998775592 0.8303145038264609 0.7909134828302693 0.7714897884696142 0.8122322525383361 0.8047806545318736 0.8114070126473685 0.8163976953540735 0.8228658869352717 0.8074523277838227 0.8133418971951336 0.7977171565018798 0.7764485634113686 0.7829259699687057 0.8148614922112963 0.8271315847657568 0.7842988227639399 
0.19794744830906466 0.31328482999734913 0.18936507101399275 0.4831164657565037 0.4320753031284863 0.3733817118363294 0.4612598219348545 0.43435021139773095 0.5935498118052239 0.42026606523444493 0.5203863386560896 0.3779628281832526 0.5012658496985885 0.5114345129682666 0.507185089098513 0.4954666802203017 0.5499025136643402 0.5566109484542424 0.4694325004889779 0.546399129243022 0.4933488275891256 0.5613825381858496 0.49136282149488725 0.5815656247353987 0.48852198329763225 0.5272377901680001 0.5067904230535285 0.588664073553636 0.4607079892211976 0.5316373472215017 0.5334566632366472 0.4901399631831887 0.484722823242486 0.5371206276353149 0.527079371317268 0.5861767003579781 0.5440520704173858 0.5218638426661777 0.5364186913470249 0.5231849917869904 0.5018187189222153 0.5073360996814836 0.5138920513618929 0.5413251187296879 0.5448653847685234 0.5203848992120607 0.5059991937898252 0.5685817103224377 0.5754478981980599 0.5121511386891485 
