# group  group_size  exttype  extval  t  delta  Q_T  file
BI  120  angle  0.24211  50  0.816283469860726307  23.5844473186  qcoGBIN0T50exttypeangleextval0.24211f1s0v0.0.0.txt
BI  120  angle  0.24242  50  0.815822692070047761  23.5190273752  qcoGBIN0T50exttypeangleextval0.24242f1s0v0.0.0.txt
BI  120  angle  0.24324  50  0.814637395969683320  23.3522310592  qcoGBIN0T50exttypeangleextval0.24324f1s0v0.0.0.txt
BI  120  angle  0.2439  50  0.813681062400524402  23.2191955395  qcoGBIN0T50exttypeangleextval0.2439f1s0v0.0.0.txt
BI  120  angle  0.24444  50  0.812893200225769275  23.1106137502  qcoGBIN0T50exttypeangleextval0.24444f1s0v0.0.0.txt
BI  120  angle  0.24468  50  0.812549122585286998  23.0634787898  qcoGBIN0T50exttypeangleextval0.24468f1s0v0.0.0.txt
BI  120  angle  0.2449  50  0.812232900065152363  23.0203114126  qcoGBIN0T50exttypeangleextval0.2449f1s0v0.0.0.txt
BI  120  angle  0.24528  50  0.811671504696219848  22.9440313111  qcoGBIN0T50exttypeangleextval0.24528f1s0v0.0.0.txt
BI  120  angle  0.24561  50  0.811188342112300842  22.8787428947  qcoGBIN0T50exttypeangleextval0.24561f1s0v0.0.0.txt
BI  120  angle  0.2459  50  0.810768125542928764  22.8222301779  qcoGBIN0T50exttypeangleextval0.2459f1s0v0.0.0.txt
BI  120  angle  0.24615  50  0.810399307162747773  22.7728353090  qcoGBIN0T50exttypeangleextval0.24615f1s0v0.0.0.txt
BI  120  angle  0.24675  50  0.809521563481270801  22.6560475930  qcoGBIN0T50exttypeangleextval0.24675f1s0v0.0.0.txt
BI  120  angle  0.24691  50  0.809286489705266621  22.6249517312  qcoGBIN0T50exttypeangleextval0.24691f1s0v0.0.0.txt
BI  120  angle  0.24706  50  0.809073436274501567  22.5968346235  qcoGBIN0T50exttypeangleextval0.24706f1s0v0.0.0.txt
BI  120  angle  0.24719  50  0.808879447616253855  22.5712878313  qcoGBIN0T50exttypeangleextval0.24719f1s0v0.0.0.txt
BI  120  angle  0.24731  50  0.808702074420813766  22.5479743225  qcoGBIN0T50exttypeangleextval0.24731f1s0v0.0.0.txt
BI  120  angle  0.25263  50  0.800824522848326392  21.5542652006  qcoGBIN0T50exttypeangleextval0.25263f1s0v0.0.0.txt
BI  120  angle  0.25275  50  0.800651773204100858  21.5333499330  qcoGBIN0T50exttypeangleextval0.25275f1s0v0.0.0.txt
BI  120  angle  0.25287  50  0.800463068048895443  21.5105440845  qcoGBIN0T50exttypeangleextval0.25287f1s0v0.0.0.txt
BI  120  angle  0.25301  50  0.800256089914233026  21.4855791893  qcoGBIN0T50exttypeangleextval0.25301f1s0v0.0.0.txt
BI  120  angle  0.25316  50  0.800028049712950273  21.4581334280  qcoGBIN0T50exttypeangleextval0.25316f1s0v0.0.0.txt
BI  120  angle  0.25352  50  0.799494467336209214  21.3941569670  qcoGBIN0T50exttypeangleextval0.25352f1s0v0.0.0.txt
BI  120  angle  0.25373  50  0.799179618519228807  21.3565653782  qcoGBIN0T50exttypeangleextval0.25373f1s0v0.0.0.txt
BI  120  angle  0.25397  50  0.798824545390715457  21.3143116936  qcoGBIN0T50exttypeangleextval0.25397f1s0v0.0.0.txt
BI  120  angle  0.25424  50  0.798421014089991110  21.2664713541  qcoGBIN0T50exttypeangleextval0.25424f1s0v0.0.0.txt
BI  120  angle  0.25455  50  0.797958379103529514  21.2118580468  qcoGBIN0T50exttypeangleextval0.25455f1s0v0.0.0.txt
BI  120  angle  0.2549  50  0.797422630641951402  21.1489240263  qcoGBIN0T50exttypeangleextval0.2549f1s0v0.0.0.txt
BI  120  angle  0.2551  50  0.797121700402325550  21.1137190374  qcoGBIN0T50exttypeangleextval0.2551f1s0v0.0.0.txt
